lat,lon,density_score,density_score_normalized,competitor_count,competitor_score,opportunity_score
21.18000000000002,79.1400000000001,0.9482063780206073,9.350482944100913,0,100.0,45.610289766460546
21.18000000000002,79.1500000000001,0.8645002008737326,7.577975352214722,0,100.0,44.54678521132883
21.190000000000023,78.95,0.5334118373312549,0.5670633984351084,0,100.0,40.34023803906106
21.190000000000023,78.96000000000001,0.568538683440327,1.31088665652154,0,100.0,40.786531993912924
21.190000000000023,78.97000000000001,0.608104469414739,2.148706019548178,0,100.0,41.28922361172891
21.190000000000023,78.98000000000002,0.6528523739648053,3.096258556762008,0,100.0,41.85775513405721
21.190000000000023,78.99000000000002,0.7036644101861006,4.172221204099377,0,100.0,42.503332722459625
21.190000000000023,79.00000000000003,0.761597071826058,5.398965586354713,0,100.0,43.23937935181283
21.190000000000023,79.01000000000003,0.8279441715267679,6.803888638960387,0,100.0,44.082333183376235
21.190000000000023,79.02000000000004,0.90436896126307,8.422210304495431,0,100.0,45.05332618269726
21.190000000000023,79.03000000000004,0.9932363643544236,10.304008661792835,0,100.0,46.1824051970757
21.190000000000023,79.04000000000005,1.0985962521290464,12.53504115337484,0,100.0,47.5210246920249
21.190000000000023,79.05000000000005,1.229454900920402,15.306018832114848,0,100.0,49.18361129926891
21.190000000000023,79.06000000000006,1.4114854279900608,19.16057893966675,0,100.0,51.49634736380005
21.190000000000023,79.07000000000006,1.7216727652199304,25.728904347505956,0,100.0,55.43734260850357
21.190000000000023,79.08000000000007,2.0138899601974423,31.916705704967264,0,100.0,59.150023422980354
21.190000000000023,79.09000000000007,1.6344293233761151,23.8814939378882,0,100.0,54.32889636273292
21.190000000000023,79.10000000000008,1.355864205499287,17.98278009022343,0,100.0,50.789668054134054
21.190000000000023,79.11000000000008,1.1864580279684205,14.395545001718466,0,100.0,48.63732700103108
21.190000000000023,79.12000000000009,1.0635116951795094,11.792113383039556,0,100.0,47.07526802982373
21.190000000000023,79.1300000000001,0.9660216302302668,9.727727143624936,1,88.88888888888889,41.39219184173052
21.190000000000023,79.1400000000001,0.8858126286969625,8.029273469101812,1,88.88888888888889,40.37311963701664
21.190000000000023,79.1500000000001,0.819254885238193,6.619889961209917,0,100.0,43.97193397672595
